variant,regime,cn,n_cycles,bit_exact,div_cols,worst_col,worst_cycle,max_rel_pct,max_abs_diff,struct_max_rel_pct,vol_max_rel_pct,density_bitexact,converges,signature,struct_max_abs,vol_max_abs
SN,simfire,165373709010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,159744196010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2009,3.76,343.0,1.613,3.76,true,false,volume_persistent,1.0,23.0
SN,simfire,204664868010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1898153066290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2045,2.789,366.0,2.326,2.789,false,false,structure_densephase,25.0,44.0
SN,simfire,157578060010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1987,11.338,269.0,4.348,11.338,false,true,structure_densephase,4.0,51.0
SN,simfire,238929081010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2012,3.195,168.0,2.273,3.195,true,false,volume_persistent,2.0,30.0
SN,simfire,158847174010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,1992,3.479,141.0,1.471,3.479,true,false,volume_persistent,2.0,21.0
SN,simfire,238476323010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,422877436489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1809035652290487,6,false,TopHt|TCuFt,TopHt,2034,14.286,2.0,14.286,4.082,true,true,threshold_crossing,1.0,2.0
SN,simfire,160542235010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1999,7.563,395.0,1.389,7.563,false,true,structure_densephase,3.0,43.0
SN,simfire,160621933010854,6,false,BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2011,1.584,230.0,1.37,1.584,false,false,structure_densephase,2.0,24.0
SN,simfire,190429919020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,216787968010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,259566665010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2031,84.302,435.0,6.897,84.302,false,true,structure_densephase,8.0,88.0
SN,simfire,534129050126144,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1234587417290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,212199713010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,313474839489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,158222007010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2003,3.949,574.0,3.065,3.949,false,true,structure_densephase,10.0,95.0
SN,simfire,202481676010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,188621929020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,905843254290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1234593283290487,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2036,4.069,116.0,2.083,4.069,true,false,volume_persistent,1.0,10.0
SN,simfire,163597624010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BA,1985,5.556,75.0,5.556,2.181,true,true,threshold_crossing,1.0,12.0
SN,simfire,163778892010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2007,4.027,284.0,1.37,4.027,false,true,structure_densephase,2.0,33.0
SN,simfire,1891210523290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,212219702010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2029,64.103,1198.0,11.842,64.103,false,false,structure_densephase,114.0,74.0
SN,simfire,212285477010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,422589644489998,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2030,1.616,297.0,1.449,1.616,false,false,structure_densephase,2.0,17.0
SN,simfire,170089206020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,53404008020004,6,false,SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2037,1.017,130.0,0.746,1.017,true,false,volume_persistent,1.0,16.0
SN,simfire,1893352318290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,15608275020004,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2026,65.934,2213.0,3.863,65.934,false,true,structure_densephase,44.0,22.0
SN,simfire,216908733010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1841502586290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,238245643010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,243420075489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,216788474010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,238247768010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,253765263010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1896907790290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,228222576010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,163475404010854,6,false,BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2003,1.178,115.0,0.676,1.178,true,false,volume_persistent,1.0,9.0
SN,simfire,1860940298290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,232060526010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,232271704010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,232443017010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,974887149290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,657493158126144,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,166742076010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,232403809010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161034121010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,CCF,2003,4.127,494.0,4.127,2.907,false,true,structure_densephase,13.0,67.0
SN,simfire,218433760010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,657494889126144,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2038,2.446,374.0,1.887,2.446,true,false,volume_persistent,4.0,34.0
SN,simfire,218430825010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1224233216290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,256969174010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,15984984010478,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,250353234010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,226214720010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,218431845010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,974890599290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2036,15.621,429.0,2.632,15.621,false,true,structure_densephase,6.0,75.0
SN,simfire,220064640010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,164244959010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2011,2.452,524.0,1.515,2.452,false,false,structure_densephase,4.0,68.0
SN,simfire,161248264010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,362882173489998,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2040,5.689,171.0,3.571,5.689,true,false,volume_persistent,1.0,27.0
SN,simfire,161247038010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161812120010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,200274388010854,6,false,BA|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2027,2.204,381.0,1.587,2.204,true,false,volume_persistent,1.0,14.0
SN,simfire,443302412489998,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2041,1.36,361.0,1.274,1.36,false,false,structure_densephase,2.0,55.0
SN,simfire,163197864010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,163926692010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1991,7.296,240.0,1.493,7.296,false,false,structure_densephase,3.0,5.0
SN,simfire,227600492010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,163925610010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2001,12.097,544.0,0.855,12.097,true,false,volume_persistent,3.0,28.0
SN,simfire,220029411010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,373721435489998,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2030,2.271,105.0,1.282,2.271,false,true,structure_densephase,22.0,34.0
SN,simfire,163922052010854,6,false,BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2001,5.024,694.0,1.961,5.024,false,false,structure_densephase,3.0,39.0
SN,simfire,164246920010854,6,false,BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2011,23.733,754.0,3.175,23.733,false,true,structure_densephase,4.0,63.0
SN,simfire,227631976010854,6,false,BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2028,4.673,223.0,2.174,4.673,true,false,volume_persistent,1.0,4.0
SN,simfire,163922465010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2000,1.943,166.0,1.22,1.943,true,false,volume_persistent,2.0,16.0
SN,simfire,164244705010854,6,false,BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2006,2.92,335.0,1.047,2.92,false,true,structure_densephase,2.0,8.0
SN,simfire,220315299010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2030,3.568,312.0,2.041,3.568,true,false,volume_persistent,1.0,12.0
SN,simfire,942043379290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,199193255020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,942059787290487,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2046,2.0,112.0,2.0,0.932,true,false,print_boundary,3.0,23.0
SN,simfire,163922831010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1990,3.179,150.0,1.613,3.179,false,true,structure_densephase,3.0,20.0
SN,simfire,164088501010854,6,false,BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2000,8.899,595.0,1.786,8.899,false,true,structure_densephase,2.0,48.0
SN,simfire,164244020010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt,MCuFt,2006,10.366,37.0,4.762,10.366,false,false,structure_densephase,3.0,37.0
SN,simfire,220028645010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2013,1.432,134.0,0.935,1.432,true,false,volume_persistent,2.0,25.0
SN,simfire,942046901290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2036,3.448,331.0,3.448,1.899,true,false,volume_persistent,7.0,46.0
SN,simfire,161242625010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161246921010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161525317010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161805529010854,6,false,SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2005,5.624,50.0,0.476,5.624,true,true,threshold_crossing,1.0,3.0
SN,simfire,161808724010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2010,1.695,27.0,1.695,0.619,true,true,print_boundary,2.0,12.0
SN,simfire,161813633010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1893390134290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,200269049010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,200273882010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,200501299010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,258566060010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,364272339489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,928403795290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,163198575010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,235095443010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,942035876290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161246493010854,6,false,TPA|BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1999,24.886,723.0,1.37,24.886,true,false,volume_persistent,2.0,20.0
SN,simfire,161529306010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,175520679020004,6,false,SDI|TopHt|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2027,17.756,981.0,3.846,17.756,false,true,structure_densephase,3.0,10.0
SN,simfire,200272466010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,362877013489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,928392601290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161244562010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,161809852010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2015,9.949,806.0,4.11,9.949,false,false,structure_densephase,5.0,73.0
SN,simfire,200500427010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,712579947290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,199167891020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,164088970010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2000,2.322,245.0,2.128,2.322,true,false,volume_persistent,2.0,18.0
SN,simfire,200545561010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2020,26.484,177.0,5.455,26.484,false,true,structure_densephase,12.0,141.0
SN,simfire,200501115010854,6,false,BA|SDI|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2029,2.32,42.0,1.435,2.32,false,false,structure_densephase,3.0,12.0
SN,simfire,160622905010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2006,181.667,522.0,6.897,181.667,false,true,structure_densephase,8.0,85.0
SN,simfire,53406347020004,6,false,TPA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2026,2.025,118.0,0.375,2.025,true,true,threshold_crossing,1.0,6.0
SN,simfire,256939726010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,300718143489998,6,false,TCuFt|MCuFt|SCuFt|BdFt,BdFt,2029,0.739,68.0,0.0,0.739,true,true,print_boundary,0.0,2.0
SN,simfire,155776703010854,6,false,BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1993,3.565,326.0,2.247,3.565,false,false,structure_densephase,2.0,37.0
SN,simfire,156324877010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2001,96.923,374.0,2.857,96.923,false,true,structure_densephase,3.0,45.0
SN,simfire,156492269010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,212631249020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,718980237290487,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|BdFt,BA,2034,3.704,27.0,3.704,2.545,false,true,structure_densephase,6.0,27.0
SN,simfire,156499203010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2018,7.143,650.0,2.963,7.143,false,false,structure_densephase,6.0,60.0
SN,simfire,1262732969290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156497700010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,930017990290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,158848925010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,159740253010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,238748058010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,253744498010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156205297010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2003,5.419,150.0,3.03,5.419,true,false,volume_persistent,1.0,24.0
SN,simfire,156497831010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,429544481489998,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2035,37.36,368.0,8.108,37.36,false,true,structure_densephase,5.0,54.0
SN,simfire,157872834010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2005,5.542,65.0,2.632,5.542,false,false,structure_densephase,3.0,18.0
SN,simfire,204664555010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2016,6.032,379.0,1.98,6.032,false,false,structure_densephase,7.0,54.0
SN,simfire,205286903010854,6,false,TPA|BA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2023,2.623,87.0,0.952,2.623,true,false,volume_persistent,3.0,23.0
SN,simfire,205295089010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2024,6.575,528.0,2.174,6.575,false,false,structure_densephase,7.0,78.0
SN,simfire,238012051020004,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2028,25.458,277.0,9.434,25.458,false,true,structure_densephase,15.0,67.0
SN,simfire,238930920010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,156210091010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,1993,3.583,386.0,1.493,3.583,false,false,structure_densephase,2.0,61.0
SN,simfire,156505251010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2008,7.031,194.0,2.198,7.031,false,false,structure_densephase,3.0,25.0
SN,simfire,538522888126144,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2037,9.569,199.0,5.682,9.569,false,false,structure_densephase,14.0,98.0
SN,simfire,156497975010854,6,false,BA|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BA,2009,5.882,50.0,5.882,2.251,true,true,threshold_crossing,1.0,6.0
SN,simfire,258597347489998,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2034,4.204,480.0,2.02,4.204,false,false,structure_densephase,3.0,59.0
SN,simfire,219614526020004,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,218436473010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,QMD,2031,1.639,158.0,1.639,1.322,true,false,volume_persistent,4.0,39.0
SN,simfire,481046193489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,733728926290487,6,false,TPA|SDI|CCF|TCuFt|MCuFt|SCuFt|BdFt,TPA,2044,0.807,136.0,0.807,0.698,true,false,print_boundary,8.0,16.0
SN,simfire,204712574010854,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2022,40.408,335.0,3.704,40.408,false,true,structure_densephase,6.0,34.0
SN,simfire,481051187489998,6,false,BA|SDI|QMD|TCuFt|MCuFt|SCuFt|BdFt,BA,2026,2.273,85.0,2.273,1.466,true,true,threshold_crossing,1.0,15.0
SN,simfire,157578309010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1991,6.421,429.0,1.935,6.421,false,false,structure_densephase,3.0,17.0
SN,simfire,157578398010854,6,false,TPA|CCF|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,1987,1.244,283.0,0.49,1.244,true,false,volume_persistent,1.0,30.0
SN,simfire,205287748010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,357499541489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,1276009901290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BA,2032,100.0,559.0,100.0,98.936,false,false,structure_densephase,82.0,559.0
SN,simfire,992714868290487,6,false,QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2046,3.082,259.0,1.818,3.082,true,false,volume_persistent,0.1,14.0
SN,simfire,259566198010854,6,false,BA|CCF|TopHt|TCuFt|MCuFt|SCuFt|BdFt,TopHt,2036,1.136,171.0,1.136,1.078,true,false,volume_persistent,1.0,21.0
SN,simfire,204758115010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2023,100.0,15.0,3.571,100.0,false,true,structure_densephase,2.0,15.0
SN,simfire,438919423489998,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,159202163010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2007,11.298,330.0,7.407,11.298,false,false,structure_densephase,2.0,45.0
SN,simfire,1898120202290487,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,238923472010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,257114088010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,SDI,2021,16.981,176.0,16.981,6.926,false,false,structure_densephase,55.0,134.0
SN,simfire,1276056569290487,6,false,TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2042,450.0,19.0,11.65,450.0,false,true,structure_densephase,5.0,2.0
SN,simfire,159196444010854,6,false,SDI|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2001,5.996,265.0,1.835,5.996,false,false,structure_densephase,2.0,14.0
SN,simfire,159734287010854,6,false,BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,SCuFt,2008,9.179,128.0,6.667,9.179,false,false,structure_densephase,4.0,47.0
SN,simfire,1738033968290487,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,MCuFt,2043,11.203,135.0,5.747,11.203,false,true,structure_densephase,11.0,102.0
SN,simfire,238586215010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
SN,simfire,238920811010854,6,false,BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2016,22.531,146.0,3.846,22.531,true,false,volume_persistent,1.0,19.0
SN,simfire,238932211010854,6,false,TPA|BA|SDI|CCF|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2016,1.833,261.0,1.493,1.833,true,false,volume_persistent,2.0,30.0
SN,simfire,603818784126144,6,false,TPA|BA|SDI|CCF|TopHt|QMD|TCuFt|MCuFt|SCuFt|BdFt,BdFt,2032,3.225,384.0,1.22,3.225,true,false,count_straddle,9.0,60.0
SN,simfire,155774884010854,6,true,,,0,0.0,0.0,0.0,0.0,true,true,bit_exact,0.0,0.0
